id,nom_fichier,titre,auteur,annee,sujets
74106,Sainte Lydwine de Schiedam.txt,Sainte Lydwine de Schiedam,"Huysmans, J.-K. (Joris-Karl), 1848-1907",2024,"Lydwina, Saint, 1380-1433"
74126,La Comédie humaine - Volume 17. Études de mœurs.txt,La Comédie humaine - Volume 17. Études de mœurs,"Balzac, Honoré de, 1799-1850",2024,France -- Social life and customs -- 19th century -- Fiction
74128,L'enfant qui prit peur.txt,L'enfant qui prit peur,"Gilbert de Voisins, Auguste, 1877-1939",2024,French fiction
74141,L'art de chevalerie selon Vegece.txt,L'art de chevalerie selon Vegece,"Christine, de Pisan, 1364?-1431?; Bonet, Honoré, 1350?-1410?; Frontinus, Sextus Julius, 30?-104; Vegetius Renatus, Flavius, 383?-450?; Jean, de Vignay, 1284?- [Translator]",2024,Military art and science -- Early works to 1800; Virtues -- Poetry -- Early works to 1800
74131,Voyages hors de ma chambre.txt,Voyages hors de ma chambre,"Fournel, Victor, 1829-1894",2024,Europe -- Description and travel
74143,Dépaysements.txt,Dépaysements,"Traz, Robert de, 1884-1951",2024,"Europe -- Description and travel; Reconstruction (1914-1939) -- Europe; National characteristics, Swedish"
74157,En route.txt,En route,"Huysmans, J.-K. (Joris-Karl), 1848-1907",2024,Autobiographical fiction; Psychological fiction; French fiction -- 19th century; Catholic Church -- Fiction; Antiheroes -- Fiction; Art and religion -- Fiction
74208,"Chroniques de J. Froissart, tome 08.1 13.txt","Chroniques de J. Froissart, tome 08.1/13","Froissart, Jean, 1338?-1410?; Luce, Siméon, 1833-1892 [Editor]",2024,"Europe -- History -- 476-1492; Great Britain -- History -- 14th century; Burgundy (France) -- History; Hundred Years' War, 1339-1453; Flanders -- History; France -- History -- House of Valois, 1328-1589"
74164,La tour d'amour.txt,La tour d'amour,"Rachilde, 1860-1953",2024,Lighthouse keepers -- Fiction; French fiction -- 19th century; Necrophilia -- Fiction
74216,La pénétration saharienne (1830-1906).txt,La pénétration saharienne (1830-1906),"Bernard, Augustin, 1865-1947; Lacroix, Napoléon, 1855-1910",2024,"Africa, North -- History; French -- Africa, North; French -- Sahara; Discoveries in geography -- French; Sahara -- Discovery and exploration"
74225,Création d'un répertoire bibliographique universel.txt,Création d'un répertoire bibliographique universel,"La Fontaine, Henri, 1854-1943; Otlet, Paul, 1868-1944",2024,"Classification, Decimal; Universal bibliography"
74228,Panthéon égyptien.txt,Panthéon égyptien,"Champollion, Jean-François, 1790-1832; Dubois, Léon Jean Joseph, 1780-1846 [Illustrator]",2024,"Mythology, Egyptian; Gods, Egyptian"
74285,"Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 1 (de 2).txt","Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 1 (de 2)","Lenz, Oskar, 1848-1925; Lehautcourt, Pierre, 1852-1931 [Translator]",2024,Africa -- Description and travel; Tombouctou (Mali) -- Description and travel
74286,"Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 2 (de 2).txt","Timbouctou, voyage au Maroc au Sahara et au Soudan, Tome 2 (de 2)","Lenz, Oskar, 1848-1925; Lehautcourt, Pierre, 1852-1931 [Translator]",2024,Africa -- Description and travel; Tombouctou (Mali) -- Description and travel
74290,Histoire du Bas-Empire. Tome 04.txt,Histoire du Bas-Empire. Tome 04,"Le Beau, Charles, 1701-1778",2024,Byzantine Empire -- History
74209,"Chroniques de J. Froissart, tome 08.2 13.txt","Chroniques de J. Froissart, tome 08.2/13","Froissart, Jean, 1338?-1410?; Raynaud, Gaston, 1850-1911 [Editor]",2024,"Europe -- History -- 476-1492; Great Britain -- History -- 14th century; Burgundy (France) -- History; Hundred Years' War, 1339-1453; Flanders -- History; France -- History -- House of Valois, 1328-1589"
74327,Les yeux fermés.txt,Les yeux fermés,"Sandre, Thierry, 1890-1950",2024,French fiction -- 20th century
74351,"La Save, le Danube et le Balkan.txt","La Save, le Danube et le Balkan","Leger, Louis, 1843-1923",2024,Balkan Peninsula -- Description and travel; Eastern question (Balkan); Ethnology -- Balkan Peninsula; Ethnology -- Austria; Panslavism
74329,Lettres galantes du chevalier de Fagnes.txt,Lettres galantes du chevalier de Fagnes,"Ginisty, Paul, 1855-1932",2024,"Epistolary fiction; France -- History -- Louis XV, 1715-1774 -- Fiction"
74364,"Rabevel, ou le mal des ardents, Volume 2 (of 3).txt","Rabevel, ou le mal des ardents, Volume 2 (of 3)","Fabre, Lucien, 1889-1952",2024,French fiction -- 20th century
74384,Scènes de la vie sauvage au Mexique.txt,Scènes de la vie sauvage au Mexique,"Ferry, Gabriel, 1809-1852; Girard, Flavius [Author of introduction, etc.]",2024,Mexico -- Description and travel
74398,Seule.txt,Seule,"Ardel, Henri, 1863-1938",2024,French fiction -- 20th century
74404,Jeunesse.txt,Jeunesse,"Wagner, Charles, 1852-1918",2024,Conduct of life; Youth
74412,Tolstoï.txt,Tolstoï,"Zweig, Stefan, 1881-1942; Bournac, Olivier, 1885-1931 [Translator]; Hella, Alzir, 1881-1953 [Translator]",2024,"Tolstoy, Leo, graf, 1828-1910"
74411,Le printemps tourmenté.txt,Le printemps tourmenté,"Margueritte, Paul, 1860-1918",2024,"Authors, French -- 19th century -- Biography; Margueritte, Paul, 1860-1918"
74420,Le rêve de Suzy.txt,Le rêve de Suzy,"Ardel, Henri, 1863-1938",2024,French fiction -- 20th century
74426,Cady mariée.txt,Cady mariée,"Pert, Camille, 1865-1952",2024,French fiction -- 20th century
74434,La vie et la mort de M. de Tournèves.txt,La vie et la mort de M. de Tournèves,"Derennes, Charles, 1882-1930",2024,Short stories; French fiction -- 20th century
74446,L'âge d'or.txt,L'âge d'or,"Jaloux, Edmond, 1878-1949",2024,French fiction -- 20th century
74429,L'homme né de la guerre.txt,L'homme né de la guerre,"Ghéon, Henri, 1875-1944",2024,"World War, 1914-1918 -- Religious aspects; World War, 1914-1918 -- Personal narratives, French; Catholic converts -- France"
74448,"Le voyage immobile, suivi d'autres histoires singulières.txt","Le voyage immobile, suivi d'autres histoires singulières","Renard, Maurice, 1875-1939",2024,"Short stories, French; Science fiction, French"
74455,La survivante.txt,La survivante,"Balde, Jean, 1885-1938",2024,Widows -- Fiction; French fiction -- 20th century; Artists' spouses -- Fiction; France -- Social life and customs -- 20th century -- Fiction
74453,Veillées d'Auvergne.txt,Veillées d'Auvergne,"Ajalbert, Jean, 1863-1947",2024,Auvergne (France) -- Description and travel
74459,Refaire l'amour.txt,Refaire l'amour,"Rachilde, 1860-1953",2024,French fiction -- 20th century
74481,Le Bondou étude de géographie et d'histoire soudaniennes.txt,Le Bondou: étude de géographie et d'histoire soudaniennes,"Rançon, A. (André), 1858-1900",2024,"Boundou (Senegal) -- History; Africa, French-speaking West -- History"
74465,Le divorce de Cady.txt,Le divorce de Cady,"Pert, Camille, 1865-1952",2024,French fiction -- 20th century
74487,La première flétrissure.txt,La première flétrissure,"Agrippa, J.",2024,Boarding schools -- France -- Controversial literature
74495,La Bella Venere (La Belle Vénus).txt,La Bella Venere (La Belle Vénus),"Varlet, Théo, 1878-1938",2024,"Short stories, French; French fiction -- 20th century"
74488,"Rabevel, ou le mal des ardents, Volume 3 (of 3).txt","Rabevel, ou le mal des ardents, Volume 3 (of 3)","Fabre, Lucien, 1889-1952",2024,French fiction -- 20th century
74499,Le dernier rapport d'un Européen sur Ghât et les Touareg de l'Aïr.txt,Le dernier rapport d'un Européen sur Ghât et les Touareg de l'Aïr,"Bary, Erwin von, 1846-1877; Schirmer, Henri, 1862-1931 [Translator]",2024,Aïr (Niger); Tuaregs; Ghat (Libya)
74506,Pas perdus.txt,Pas perdus,"Fagus, 1872-1933",2024,French literature -- 20th century
74509,D'Europe en Amérique par le pôle nord.txt,D'Europe en Amérique par le pôle nord,"Amundsen, Roald, 1872-1928; Ellsworth, Lincoln, 1880-1951; Rabot, Charles, 1856-1944 [Translator]",2024,Arctic regions -- Aerial exploration
74513,La Franc-Maçonnerie en France.txt,La Franc-Maçonnerie en France,"Goyau, Georges, 1869-1939",2024,Freemasonry -- France
74569,Saint Dominique.txt,Saint Dominique,"Guiraud, Jean, 1866-1953",2024,"Dominic, Saint, 1170-1221"
74562,Les anciennes démocraties des Pays-Bas.txt,Les anciennes démocraties des Pays-Bas,"Pirenne, Henri, 1862-1935",2024,Cities and towns -- Belgium; Belgium -- Politics and government; Cities and towns -- Netherlands; Netherlands -- Politics and government; Cities and towns -- France -- Nord-Pas-de-Calais; Nord-Pas-de-Calais (France) -- Politics and government
74580,Filiations.txt,Filiations,"Bainville, Jacques, 1879-1936",2024,"Short stories, French; French fiction -- 20th century"
74628,La tasse de saxe.txt,La tasse de saxe,"Bainville, Jacques, 1879-1936",2024,"Short stories, French; French fiction -- 20th century"
74599,L'enfant taciturne.txt,L'enfant taciturne,"Magali-Boisnard, 1882-1945",2024,Algerian fiction (French)
74688,Le Robinson des Alpes.txt,Le Robinson des Alpes,"Aimard, Gustave, 1818-1883",2024,"Dogs -- Juvenile fiction; Adventure stories; Boys -- Juvenile fiction; Robinsonades; Alps, French (France) -- Juvenile fiction"
74711,Par-dessus le mur.txt,Par-dessus le mur,"Boutet, Frédéric, 1874-1941",2024,"Short stories, French; French fiction -- 20th century"
74694,Rusbrock l'Admirable (œuvres choisies).txt,Rusbrock l'Admirable (œuvres choisies),"Ruusbroec, Jan van, 1293-1381; Surius, Laurentius, 1522-1578 [Author of introduction, etc.]; Hello, Ernest, 1828-1885 [Translator]",2024,"Mysticism; Ruusbroec, Jan van, 1293-1381"
74749,Du doute à la foi.txt,Du doute à la foi,"Tournebize, François, 1856-1926; Coppée, François, 1842-1908 [Contributor]",2024,Faith
74720,"Du Niger au golfe de Guinée par le pays de Kong et le Mossi, tome 1 (de 2).txt","Du Niger au golfe de Guinée par le pays de Kong et le Mossi, tome 1 (de 2)","Binger, Louis Gustave, 1856-1936; Riou, Edouard, 1833-1900 [Illustrator]",2024,"Africa, West -- Description and travel; Mali -- Description and travel; Niger -- Description and travel; Africa, French-speaking West -- Description and travel"
74721,"Du Niger au golfe de Guinée par le pays de Kong et le Mossi, tome 2 (de 2).txt","Du Niger au golfe de Guinée par le pays de Kong et le Mossi, tome 2 (de 2)","Binger, Louis Gustave, 1856-1936; Riou, Edouard, 1833-1900 [Illustrator]",2024,"Africa, West -- Description and travel; Mali -- Description and travel; Niger -- Description and travel; Africa, French-speaking West -- Description and travel"
74785,Le jour du Seigneur.txt,Le jour du Seigneur,"Hello, Ernest, 1828-1885",2024,Meditations; Sabbath; Church attendance
74762,Vers la lumière... impressions vécues.txt,Vers la lumière... impressions vécues,"Séverine, 1855-1929",2024,"France -- Politics and government -- 1870-1940; Dreyfus, Alfred, 1859-1935 -- Trials, litigation, etc.; Esterhazy, Ferdinand Walsin, 1847-1923 -- Trials, litigation, etc."
74779,Contes pour lire au crépuscule.txt,Contes pour lire au crépuscule,"Avesnes, 1880-1945",2024,"Short stories, French; French fiction -- 20th century"
74800,L'Auvergne.txt,L'Auvergne,"Ajalbert, Jean, 1863-1947; Montader, 1855- [Illustrator]",2024,Auvergne (France) -- Description and travel
74790,De l'assassinat considéré comme un des Beaux-Arts.txt,De l'assassinat considéré comme un des Beaux-Arts,"De Quincey, Thomas, 1785-1859; Fontainas, André, 1865-1948 [Translator]",2024,Murder in literature; Murder -- England -- History
74789,La fortune de Fortuné.txt,La fortune de Fortuné,"Billotey, Pierre, 1886-1932",2024,French fiction -- 20th century
74801,"Rapport sur une mission botanique exécutée en 1884 dans le nord, le sud et l'ouest de la Tunisie.txt","Rapport sur une mission botanique exécutée en 1884 dans le nord, le sud et l'ouest de la Tunisie","Letourneux, A. (Aristide), 1820-1891",2024,Tunisia -- Description and travel; Plants -- Tunisia; Scientific expeditions -- Tunisia
74817,L'Inquisition médiévale.txt,L'Inquisition médiévale,"Guiraud, Jean, 1866-1953",2024,"Church history -- Middle Ages, 600-1500; Inquisition"
74810,"Rapport sur une mission botanique exécutée en 1884 dans la région saharienne, au nord des grands chotts et dans les îles.txt","Rapport sur une mission botanique exécutée en 1884 dans la région saharienne, au nord des grands chotts et dans les îles de la côte orientale de la Tunisie","Doumet-Adanson, Napoléon, 1834-1897",2024,Tunisia -- Description and travel; Plants -- Tunisia; Scientific expeditions -- Tunisia
74823,Aux pays du Soudan.txt,Aux pays du Soudan,"Rivoyre, Denis de, 1837-1907; Martin-Chablis, Ernest [Illustrator]",2024,Ethiopia -- Description and travel; Sudan -- Description and travel
74819,"M. Renan, l'Allemagne et l'athéisme au XIXe siècle.txt","M. Renan, l'Allemagne et l'athéisme au XIXe siècle","Hello, Ernest, 1828-1885",2024,"Renan, Ernest, 1823-1892 -- Religion; Atheism -- Germany -- History"
74828,Le soleil intérieur.txt,Le soleil intérieur,"Retté, Adolphe, 1863-1930",2024,Mystics -- Biography
74832,La pudique Albion.txt,La pudique Albion,"France, Hector, 1837-1908",2024,England -- Social conditions -- 19th century -- Fiction
74839,La vie secrète.txt,La vie secrète,"Estaunié, Édouard, 1862-1942",2024,French fiction -- 20th century
74841,En Asie centrale.txt,En Asie centrale,"Bonvalot, Gabriel, 1853-1933",2024,"Asia, Central -- Description and travel"
74842,Les confessions d'un converti.txt,Les confessions d'un converti,"Benson, Robert Hugh, 1871-1914; Wyzewa, Teodor de, 1862-1917 [Translator]",2024,"Benson, Robert Hugh, 1871-1914; Catholic Church -- England -- Clergy -- Biography; Catholic converts -- England -- Biography"
74844,La vie des termites.txt,La vie des termites,"Maeterlinck, Maurice, 1862-1949",2024,Termites
74853,Il faut marier Jean!.txt,Il faut marier Jean!,"Ardel, Henri, 1863-1938",2024,French fiction -- 20th century
74861,Messieurs les ronds-de-cuir.txt,Messieurs les ronds-de-cuir,"Courteline, Georges, 1858-1929; Schwob, Marcel, 1867-1905 [Contributor]; Sem, 1863-1934 [Illustrator]",2024,Humorous stories; France -- Fiction; Male white collar workers -- Fiction
74863,"Calixte; ou, l'introduction à la vie lyonnaise.txt","Calixte; ou, l'introduction à la vie lyonnaise","Dufourt, Jean, 1887-1953",2024,Lyon (France) -- Social life and customs -- Fiction
74884,Yves Kerhélo.txt,Yves Kerhélo,"Delorme, Marie, 1836-1905; Scott, Georges, 1873-1943 [Illustrator]",2024,Orphans -- Juvenile fiction; Boys -- Juvenile fiction; Voyages and travels -- Juvenile fiction; Seafaring life -- Juvenile fiction
74898,L'ami.txt,L'ami,"Wagner, Charles, 1852-1918",2024,Ethics
74905,Pauvre et douce Corée.txt,Pauvre et douce Corée,"Ducrocq, Georges, 1874-1927",2024,Seoul (Korea) -- Social life and customs -- 19th century; Seoul (Korea) -- Social conditions -- 19th century
74927,Du Cameroun au Caire par le désert de Libye.txt,Du Cameroun au Caire par le désert de Libye,"Bruneau de Laborie, 1871-1930",2024,Cameroon -- Description and travel; Libyan Desert; Hunting -- Chad; Chad
74932,La Vallée du Silence.txt,La Vallée du Silence,"Curwood, James Oliver, 1878-1927; Postif, Louis, 1887-1942 [Translator]",2024,Western stories; Royal North West Mounted Police (Canada) -- Fiction; Mounted police -- Fiction; Athabasca (Alta.) -- Fiction; Athabasca River Valley (Alta.) -- Fiction; Peace-Athabasca Delta (Alta.) -- Fiction
74945,La morale de Nietzsche.txt,La morale de Nietzsche,"Lasserre, Pierre, 1867-1930",2024,"Ethics; Nietzsche, Friedrich Wilhelm, 1844-1900"
74946,En Asie centrale (pg74946).txt,En Asie centrale,"Bonvalot, Gabriel, 1853-1933",2024,"Asia, Central -- Description and travel"
74950,Le père Huc et ses critiques.txt,Le père Huc et ses critiques,"Orléans, Henri d', Prince, 1867-1901",2024,"Asia, Central -- Description and travel; Huc, Evariste Régis, 1813-1860 -- Travel -- Asia, Central; Huc, Evariste Régis, 1813-1860. Souvenirs d'un voyage dans la Tartarie, le Thibet, et la Chine pendant les années 1844, 1845 et 1846"
74962,Les missionnaires français au Thibet.txt,Les missionnaires français au Thibet,"Orléans, Henri d', Prince, 1867-1901",2024,"Missions -- China -- Tibet Autonomous Region; Missionaries, French"
74990,Au pays de Jésus.txt,Au pays de Jésus,"Serao, Matilde, 1856-1927; Carrère, Nelly, 1859-1925 [Translator]",2024,Palestine -- Description and travel
74995,La gardienne de l'idole noire.txt,La gardienne de l'idole noire,"Maindron, Maurice, 1857-1911",2024,"Short stories, French; French fiction -- 20th century"
75003,Le crime du vieux Blas.txt,Le crime du vieux Blas,"Mendès, Catulle, 1841-1909; Hanriot, J. (Jules), 1853-1930 [Illustrator]",2024,"Short stories, French; French fiction -- 19th century"
75005,Marion des neiges.txt,Marion des neiges,"Martet, Jean, 1886-1940",2024,Gold miners -- Fiction; Love stories; Adventure stories; Alaska -- Fiction
75025,Les chasseurs de loups.txt,Les chasseurs de loups,"Curwood, James Oliver, 1878-1927; Gruyer, Paul, 1868-1930 [Translator]; Postif, Louis, 1887-1942 [Translator]",2025,Wolves -- Fiction; Indians of North America -- Canada -- Fiction; Canada -- Fiction; Wilderness survival -- Fiction; Hunters -- Fiction; Wolf hunting -- Fiction
75029,Mon cousin Guy.txt,Mon cousin Guy,"Ardel, Henri, 1863-1938",2025,French fiction -- 19th century
75043,Princesses de science.txt,Princesses de science,"Yver, Colette, 1874-1953",2025,French fiction -- 20th century
75061,L'initiation au péché et à l'amour.txt,L'initiation au péché et à l'amour,"Dujardin, Edouard, 1861-1949",2025,French fiction -- 19th century
75072,Note concernant les Aoulad-Daoud du Mont Aurès (Aourâs).txt,Note concernant les Aoulad-Daoud du Mont Aurès (Aourâs),"Masqueray, Émile, 1843-1894",2025,Aurès Mountains (Algeria); Berbers; Ethnology -- Algeria
75078,Lettres à Françoise.txt,Lettres à Françoise,"Prévost, Marcel, 1862-1941; Guillaume, Albert, 1873-1942 [Illustrator]",2025,Women -- Social and moral questions; Young women; Women -- France
75100,La petite faunesse.txt,La petite faunesse,"Derennes, Charles, 1882-1930",2025,French fiction -- 20th century
75106,La Ville au Bois dormant.txt,La Ville au Bois dormant,"Montpensier, Ferdinand François Philippe Marie d'Orléans, duc de, 1884-1924",2025,"Autobiographies; Indochina -- Description and travel; Montpensier, Ferdinand François Philippe Marie d'Orléans, duc de, 1884-1924"
75198,Sainte Jeanne de Chantal.txt,Sainte Jeanne de Chantal,"Giraud, Victor, 1868-1953",2025,"Chantal, Jeanne-Françoise de, Saint, 1572-1641"
75205,"Le livre commode des adresses de Paris pour 1692, tome 1 2.txt","Le livre commode des adresses de Paris pour 1692, tome 1/2","Blégny, Monsieur de (Nicolas), 1652-1722; Fournier, Edouard, 1819-1880 [Annotator]",2025,Paris (France) -- Directories; Paris (France) -- Statistics
75199,Le dessous.txt,Le dessous,"Rachilde, 1860-1953",2025,French fiction -- 20th century
75206,"Le livre commode des adresses de Paris pour 1692, tome 2 2.txt","Le livre commode des adresses de Paris pour 1692, tome 2/2","Blégny, Monsieur de (Nicolas), 1652-1722; Fournier, Edouard, 1819-1880 [Annotator]",2025,Paris (France) -- Directories; Paris (France) -- Statistics
75221,Étude sur la Franc-Maçonnerie.txt,Étude sur la Franc-Maçonnerie,"Dupanloup, Félix, 1802-1878",2025,Freemasons; Freemasonry -- Religious aspects -- Catholic Church
75225,Mémoires d'une vieille fille.txt,Mémoires d'une vieille fille,"Bazin, René, 1853-1932",2025,French fiction -- 20th century
75228,Le roman de Joël.txt,Le roman de Joël,"Maël, Pierre",2025,Physicians -- Fiction; Love stories; Young men -- Fiction; Saint-Malo (France) -- Fiction
75214,Au tournant des jours (Gilles de Claircœur).txt,Au tournant des jours (Gilles de Claircœur),"Lesueur, Daniel, 1860-1921",2025,French fiction -- 20th century
75235,L'appel de la route.txt,L'appel de la route,"Estaunié, Édouard, 1862-1942",2025,French fiction -- 20th century
75245,Manuel de politique musulmane.txt,Manuel de politique musulmane,"Aimel, Georges",2025,Panislamism; France -- Colonies -- Africa
75252,La conqueste du chasteau d'amours conquestee par l'umilité du beau doulx.txt,La conqueste du chasteau d'amours conquestee par l'umilité du beau doulx,Anonymous,2025,French fiction -- 16th century
75253,Lettres d'amour.txt,Lettres d'amour,"Cyrano de Bergerac, 1619-1655; Capon, Gaston, 1867-1940 [Author of introduction, etc.]; Yve-Plessis, Robert, 1863-1933 [Author of introduction, etc.]",2025,"Authors, French -- 17th century -- Correspondence; Cyrano de Bergerac, 1619-1655 -- Correspondence"
75264,L'histoire sociale au Palais de justice. Plaidoyers philosophiques.txt,L'histoire sociale au Palais de justice. Plaidoyers philosophiques,"Saint-Auban, Émile de, 1858-1947",2025,"France -- History -- Third Republic, 1870-1940"
75297,"Reconnaissance au Maroc, 1883-1884 (Atlas).txt","Reconnaissance au Maroc, 1883-1884 (Atlas)","Foucauld, Charles de, 1858-1916; Duveyrier, Henri, 1840-1892 [Contributor]",2025,Morocco -- Maps
75296,"Reconnaissance au Maroc, 1883-1884 (Texte).txt","Reconnaissance au Maroc, 1883-1884 (Texte)","Foucauld, Charles de, 1858-1916; Duveyrier, Henri, 1840-1892 [Contributor]",2025,Morocco -- Description and travel
75299,A travers la Russie boréale.txt,A travers la Russie boréale,"Rabot, Charles, 1856-1944",2025,"Russia, Northern -- Description and travel"
75353,Claude Monet; les Nympheas.txt,Claude Monet; les Nympheas,"Clemenceau, Georges, 1841-1929",2025,"Monet, Claude, 1840-1926"
75315,Golo.txt,Golo,"Neveux, Pol (Pol Louis), 1865-1939",2025,French fiction -- 19th century
75379,Les pirates chinois.txt,Les pirates chinois,"Loviot, Fanny",2025,"Voyages around the world; Loviot, Fanny -- Travel; Pirates -- China"
75373,"Essai d'éducation nationale, ou, plan d'études pour la jeunesse.txt","Essai d'éducation nationale, ou, plan d'études pour la jeunesse","La Chalotais, Louis-René de Caradeuc de, 1701-1785",2025,Education -- Early works to 1800; Education and state -- France; Education -- France -- History
75357,L'illustre Partonneau.txt,L'illustre Partonneau,"Mille, Pierre, 1864-1941",2025,"French fiction -- 20th century; France -- Colonies -- Africa -- Fiction; Africa, West -- Colonization -- History -- Fiction; Caricature in literature; Imperialism -- Social aspects -- France -- Colonies -- Fiction"
75437,Le Routier de la mer jusques au fleuve de Jourdain.txt,Le Routier de la mer jusques au fleuve de Jourdain,"Garcie, Pierre, 1435?-1520?; Maillard, Olivier, 1430?-1502",2025,Navigation -- Early works to 1800; Maritime law -- France -- Early works to 1800
75398,Les Vagabonds.txt,Les Vagabonds,"Gorky, Maksim, 1868-1936; Strannik, Ivan, 1868-1935 [Translator]",2025,Russian fiction -- Translations into French
75433,La puritaine et l'amour.txt,La puritaine et l'amour,"Traz, Robert de, 1884-1951",2025,French fiction -- 20th century
75440,Monsieur Teste.txt,Monsieur Teste,"Valéry, Paul, 1871-1945",2025,France -- Fiction; Men -- Fiction; Sensitivity (Personality trait) -- Fiction
75447,Le mal d'aimer.txt,Le mal d'aimer,"Ardel, Henri, 1863-1938",2025,French fiction -- 20th century
75454,Le Sud-Oranais études floristiques et phytogéographiques faites au cours d'une exploration dans le Sud-Ouest de l'Algéri.txt,Le Sud-Oranais: études floristiques et phytogéographiques faites au cours d'une exploration dans le Sud-Ouest de l'Algérie en 1901,"Hochreutiner, B. P. G. (Bénédict Pierre Georges), 1873-1959; Briquet, John, 1870-1931 [Contributor]; Cardot, Jules, 1860-1934 [Contributor]; Corti, Alfredo, 1880-1973 [Contributor]; Hennings, P. (Paul), 1841-1908 [Contributor]; Migula, W. (Walter), 1863-1938 [Contributor]; Schmidle, W. (Wilhelm), 1860-1951 [Contributor]; Zahlbruckner, Alexander, 1860-1938 [Contributor]",2025,Plants -- Algeria; Phytogeography -- Algeria
75459,Le Père Lebonnard.txt,Le Père Lebonnard,"Aicard, Jean, 1848-1921",2025,French drama -- 19th century
75483,Le spectre de M. Imberger.txt,Le spectre de M. Imberger,"Boutet, Frédéric, 1874-1941",2025,"Short stories, French; French fiction -- 20th century"
75502,"La Cour d'Assises, ses pompes et ses œuvres.txt","La Cour d'Assises, ses pompes et ses œuvres","Benjamin, René, 1885-1948; Grillon, Roger, 1881-1938 [Illustrator]",2025,France. Cour d'assises (Seine) -- History; Trials -- France -- Paris; Criminal courts -- France -- Paris -- History
75517,Vingt jours en Tunisie.txt,Vingt jours en Tunisie,"Arène, Paul, 1843-1896",2025,Tunisia -- Description and travel
75549,Légendes canaques.txt,Légendes canaques,"Baudoux, Georges, 1870-1949; Lévy-Bruhl, Lucien, 1857-1939 [Author of introduction, etc.]",2025,Legends -- New Caledonia; Kanak (New Caledonian people) -- Folklore
75554,L'avision de Christine.txt,L'avision de Christine,"Christine, de Pisan, 1364?-1431?",2025,"Women authors, French -- Biography; Allegories; France -- History -- Medieval period, 987-1515 -- Fiction; Dreams in literature"
75555,Aphorismes du temps présent.txt,Aphorismes du temps présent,"Le Bon, Gustave, 1841-1931",2025,Aphorisms and apothegms
75581,Comment je suis arrivé à croire.txt,Comment je suis arrivé à croire,"Mazon, Albin, 1828-1908",2025,Spiritual biography; Conversion -- Christianity; Faith (Christianity)
75601,Hier et demain.txt,Hier et demain,"Le Bon, Gustave, 1841-1931",2025,History -- Philosophy; Ethnopsychology
75615,Psychologie des temps nouveaux.txt,Psychologie des temps nouveaux,"Le Bon, Gustave, 1841-1931",2025,"Social psychology; World War, 1914-1918 -- Influence"
75620,Bella.txt,Bella,"Giraudoux, Jean, 1882-1944",2025,French fiction -- 20th century
75625,Le règne du silence.txt,Le règne du silence,"Rodenbach, Georges, 1855-1898",2025,French poetry -- 19th century
75719,Marie-Claire.txt,Marie-Claire,"Audoux, Marguerite, 1863-1937; Mirbeau, Octave, 1848-1917 [Author of introduction, etc.]",2025,French fiction -- 20th century
75717,L'Etbaye.txt,L'Etbaye,"Linant de Bellefonds, L.-M.-A. (Louis Maurice Adolphe), 1799-1883",2025,Red Sea Hills (Egypt and Sudan) -- Description and travel
75725,La Révolution Française et la psychologie des révolutions.txt,La Révolution Française et la psychologie des révolutions,"Le Bon, Gustave, 1841-1931",2025,"Revolutions; Social psychology; France -- History -- Revolution, 1789-1799 -- Causes"
75747,Union des sentences de philosophie.txt,Union des sentences de philosophie,Anonymous,2025,Philosophy; Ethics
75743,Un grand missionnaire.txt,Un grand missionnaire,"Goyau, Georges, 1869-1939",2025,"Lavigerie, Charles Martial Allemand, 1825-1892"
75769,Œuvres complètes de Guy de Maupassant - volume 26.txt,Œuvres complètes de Guy de Maupassant - volume 26,"Maupassant, Guy de, 1850-1893",2025,French literature -- 19th century
75776,Eldorado.txt,Eldorado,"Brulat, Paul, 1866-1940",2025,French fiction -- 20th century
75792,Le penseur et la crétine.txt,Le penseur et la crétine,"Lenormand, H.-R. (Henri-René), 1882-1951",2025,"Short stories, French; French fiction -- 20th century"
75794,Voyage musical au pays du passé.txt,Voyage musical au pays du passé,"Rolland, Romain, 1866-1944",2025,Composers -- Biography; Music -- 18th century -- History and criticism
75815,Lord Northcliffe.txt,Lord Northcliffe,"Viollis, Andrée, 1870-1950",2025,"Publishers and publishing -- Great Britain -- Biography; Northcliffe, Alfred Harmsworth, Viscount, 1865-1922"
75801,"Des postes en général, et particulièrement en France.txt","Des postes en général, et particulièrement en France","Bernède, Charles",2025,Postal service; Postal service -- France
75820,Le déséquilibre du monde.txt,Le déséquilibre du monde,"Le Bon, Gustave, 1841-1931",2025,Economic history -- 1918-1945; Reconstruction (1914-1939); Militarism; Europe -- Politics and government -- 1918-1945
75917,A la pagaïe.txt,A la pagaïe,"Stevenson, Robert Louis, 1850-1894; Angellier, Auguste, 1847-1911 [Author of introduction, etc.]; Crane, Walter, 1845-1915 [Illustrator]; Lemaire, Lucien, 1862-1924 [Translator]",2025,"France -- Description and travel; Stevenson, Robert Louis, 1850-1894 -- Travel -- France; Scots -- France -- History -- 19th century"
75961,Le roman d'une honnête femme.txt,Le roman d'une honnête femme,"Cherbuliez, Victor, 1829-1899",2025,French fiction -- 19th century
